t,cyc0,cyc1,cyc2,cyc3,total0,total1,total2,total3,rg2,rg2dot,length,b0,b1,b2,b3,a0_over_Rg,a1_over_Rg,a2_over_Rg,a3_over_Rg
5.799999999999999600e-01,3.183681815975283186e-02,5.574031725136510684e-02,7.764080581230986544e-02,4.983037184677461401e-02,1.847169740860593046e-01,-4.328191787827844611e-02,8.722231243275338497e-02,2.226528378491688387e-01,9.372550468395466350e-01,-7.011864437703978215e-02,1.075480228174635577e+01,2.097754425036941345e-02,2.405156402276808700e-02,2.142145345739672815e-02,2.111763097642507803e-02,1.496057994110829292e-01,1.601927170675878920e-01,1.511804290324182676e-01,1.501044973051991749e-01
5.825000000000000178e-01,3.180120716278702492e-02,5.579307589139699541e-02,7.766698987877417026e-02,4.971082140417151102e-02,1.852238121976094443e-01,-4.268496481320734753e-02,8.722393090755414802e-02,2.234890601373319685e-01,9.370801559906272171e-01,-6.979404880100933961e-02,1.075817941434651459e+01,2.096784592928921040e-02,2.405414870859594670e-02,2.141678285044975802e-02,2.110585742906452220e-02,1.495851694699348311e-01,1.602162731349924263e-01,1.511780523851943281e-01,1.500766509085081080e-01
5.849999999999999645e-01,3.176577059984372203e-02,5.584563518142097310e-02,7.769301106900557141e-02,4.959213783787596447e-02,1.857301669934052490e-01,-4.208811505830189342e-02,8.722530437783296287e-02,2.243240089389220149e-01,9.369060765254871859e-01,-6.946953728959381902e-02,1.076156966619784505e+01,2.095812554863442367e-02,2.405669777347441488e-02,2.141211318177479658e-02,2.109404638102904336e-02,1.495643855040769410e-01,1.602396465120805857e-01,1.511756126645821818e-01,1.500485905950429133e-01
5.875000000000000222e-01,3.173050808919705007e-02,5.589799398368571620e-02,7.771886924606734304e-02,4.947434381683305654e-02,1.862360390477912908e-01,-4.149136705702592687e-02,8.722643291864046189e-02,2.251576974780561680e-01,9.367328082344575924e-01,-6.914510944364105072e-02,1.076497303722479337e+01,2.094838316854393326e-02,2.405921121218757008e-02,2.140744446431246811e-02,2.108219796940750262e-02,1.495434476504044763e-01,1.602628371187183320e-01,1.511731099013341462e-01,1.500203167058531684e-01
5.899999999999999689e-01,3.169541923863461452e-02,5.595015115748474405e-02,7.774456426781733986e-02,4.935746189180600235e-02,1.867414289115396087e-01,-4.089471927140451990e-02,8.722731660149503352e-02,2.259901389971624153e-01,9.365603509089084344e-01,-6.882076482997404043e-02,1.076838952748986422e+01,2.093861884914750143e-02,2.406168901958728734e-02,2.140277671098806539e-02,2.107031233063618933e-02,1.495223560462136392e-01,1.602858448751641185e-01,1.511705441263379579e-01,1.499918295803261414e-01
5.925000000000000266e-01,3.166050364543244316e-02,5.600210555914944544e-02,7.777009598693672421e-02,4.924151449097091682e-02,1.872463371123077314e-01,-4.029817018146258922e-02,8.722795549441610119e-02,2.268213467547016138e-01,9.363887043413366973e-01,-6.849650298104312252e-02,1.077181913719353723e+01,2.092883265056658462e-02,2.406413119059428590e-02,2.139810993471175440e-02,2.105838960049800576e-02,1.495011108291981750e-01,1.603086697020650320e-01,1.511679153706103618e-01,1.499631295561747180e-01
5.949999999999999734e-01,3.162576089633005461e-02,5.605385604204316669e-02,7.779546425096013629e-02,4.912652391552051884e-02,1.877507641551145467e-01,-3.970171828464810065e-02,8.722834966195892881e-02,2.276513340228629445e-01,9.362178683254507305e-01,-6.817232339457772461e-02,1.077526186667419239e+01,2.091902463291512443e-02,2.406653772019913193e-02,2.139344414837876171e-02,2.104642991412180100e-02,1.494797121374457638e-01,1.603313115204537953e-01,1.511652236652906989e-01,1.499342169694263260e-01
5.975000000000000311e-01,3.159119056750620685e-02,5.610540145655595196e-02,7.782066890230669720e-02,4.901251233527922913e-02,1.882547105228291051e-01,-3.910536209524249907e-02,8.722849916525036995e-02,2.284801140852351919e-01,9.360478426562590659e-01,-6.784822553323774375e-02,1.077871771640803900e+01,2.090919485630031091e-02,2.406890860346323421e-02,2.138877936486957565e-02,2.103443340598186787e-02,1.494581601094341350e-01,1.603537702517447983e-01,1.511624690416345784e-01,1.499050921544121118e-01
5.999999999999999778e-01,3.155679222455472915e-02,5.615674065009971377e-02,7.784570977831245520e-02,4.889950178433144501e-02,1.887581766766773528e-01,-3.850910014375887036e-02,8.722840406202549135e-02,2.293077002344544868e-01,9.358786271301571258e-01,-6.752420882426489468e-02,1.078218668700902150e+01,2.089934338082332158e-02,2.407124383551976707e-02,2.138411559705013718e-02,2.102240020989756819e-02,1.494364548840273199e-01,1.603760458177303228e-01,1.511596515310073274e-01,1.498757554437563921e-01
6.025000000000000355e-01,3.152256542246091586e-02,5.620787246710468033e-02,7.787058671126415033e-02,4.878751415666441466e-02,1.892611630567622716e-01,-3.791293097632479625e-02,8.722806440666552863e-02,2.301341057698284565e-01,9.357102215450175953e-01,-6.720027265913357251e-02,1.078566877922872713e+01,2.088947026658002568e-02,2.407354341157460012e-02,2.137945285777202373e-02,2.101033045903311774e-02,1.494145966004714055e-01,1.603981381405763795e-01,1.511567711648771628e-01,1.498462071683666907e-01
6.049999999999999822e-01,3.148850970557868362e-02,5.625879574901605090e-02,7.789529952843377014e-02,4.867657120182731362e-02,1.897636700826008938e-01,-3.731685315405371822e-02,8.722748025023704943e-02,2.309593439949375604e-01,9.355426257002783519e-01,-6.687641639320196507e-02,1.078916399395631665e+01,2.087957557366165728e-02,2.407580732690715528e-02,2.137479115987265046e-02,2.099822428589752724e-02,1.493925853983903429e-01,1.604200471428185448e-01,1.511538279748088631e-01,1.498164476574243564e-01
6.075000000000000400e-01,3.145462460760790196e-02,5.630950933429194893e-02,7.791984805211474296e-02,4.856669452060870251e-02,1.902656981536754999e-01,-3.672086525240243066e-02,8.722665164053190756e-02,2.317834282152157754e-01,9.353758393970359464e-01,-6.655263934536273518e-02,1.079267233221840172e+01,2.086965936215547449e-02,2.407803557687124632e-02,2.137013051617543680e-02,2.098608182234467517e-02,1.493704214177813405e-01,1.604417727473572142e-01,1.511508219924565521e-01,1.497864772383750709e-01
6.099999999999999867e-01,3.142090965157284810e-02,5.636001205840171502e-02,7.794423209965908872e-02,4.845790556073433647e-02,1.907672476500005543e-01,-3.612496586051567454e-02,8.722557862210864044e-02,2.326063717355102423e-01,9.352098624381344205e-01,-6.622894079769436892e-02,1.079619379517895084e+01,2.085972169214535960e-02,2.408022815689588036e-02,2.136547093949001108e-02,2.097390319957354726e-02,1.493481047990103949e-01,1.604633148774529949e-01,1.511477532495571208e-01,1.497562962369204109e-01
6.125000000000000444e-01,3.138736434980117507e-02,5.641030275382505343e-02,7.796845148351580490e-02,4.835022561258661006e-02,1.912683189327038791e-01,-3.552915358055751954e-02,8.722426123633454653e-02,2.334281878576219826e-01,9.350446946282595651e-01,-6.590531999511202443e-02,1.079972838413919689e+01,2.084976262371241590e-02,2.408238506248601418e-02,2.136081244261237022e-02,2.096168854812862151e-02,1.493256356828073506e-01,1.604846734567217936e-01,1.511446217779231493e-01,1.497259049770095773e-01
6.149999999999999911e-01,3.135398820390356001e-02,5.646038025005214317e-02,7.799250601127037663e-02,4.824367580494744179e-02,1.917689123446234822e-01,-3.493342702703096381e-02,8.722269952142948368e-02,2.342488898778269935e-01,9.348803357740311792e-01,-6.558177614501914388e-02,1.080327610053751819e+01,2.083978221693550889e-02,2.408450628922326892e-02,2.135615503832507048e-02,2.094943799790040251e-02,1.493030142102609870e-01,1.605058484091295423e-01,1.511414276094358855e-01,1.496953037808315401e-01
6.175000000000000488e-01,3.132078070475449033e-02,5.651024337358434568e-02,7.801639548568567450e-02,4.813827710076724886e-02,1.922690282109192905e-01,-3.433778482608365601e-02,8.722089351251001432e-02,2.350684910843814646e-01,9.347167856840986611e-01,-6.525830841695898221e-02,1.080683694594931588e+01,2.082978053189179016e-02,2.408659183276662050e-02,2.135149873939740442e-02,2.093715167812610842e-02,1.492802405228136897e-01,1.605268396589868141e-01,1.511381707760380277e-01,1.496644929688076275e-01
6.199999999999999956e-01,3.128774133247375078e-02,5.655989094793561350e-02,7.804011970474410143e-02,4.803405029296098361e-02,1.927686668396983993e-01,-3.374222561480246657e-02,8.721884324163556301e-02,2.358870047550095661e-01,9.345540441692345990e-01,-6.493491594226689922e-02,1.081041092208691801e+01,2.081975762865718310e-02,2.408864168885302762e-02,2.134684355858556745e-02,2.092482971739051748e-02,1.492573147622562046e-01,1.605476471309431608e-01,1.511348513097265922e-01,1.496334728595847541e-01
6.225000000000000533e-01,3.125486955640911779e-02,5.660932179363501598e-02,7.806367846169023905e-02,4.793101600023350756e-02,1.932678285226567261e-01,-3.314674804049461132e-02,8.721654873785482376e-02,2.367044441543783850e-01,9.343921110424318055e-01,-6.461159781372284583e-02,1.081399803079943567e+01,2.080971356730683397e-02,2.409065585329802847e-02,2.134218950863282782e-02,2.091247224362694293e-02,1.492342370707219756e-01,1.605682707499814232e-01,1.511314692425456407e-01,1.496022437700287866e-01
6.250000000000000000e-01,3.122216483511981722e-02,5.665853472822961201e-02,7.808707154507583958e-02,4.782919466293607952e-02,1.937665135357337087e-01,-3.255135075995699984e-02,8.721401002725386042e-02,2.375208225315571797e-01,9.342309861189989073e-01,-6.428835308520454428e-02,1.081759827407266350e+01,2.079964840791552472e-02,2.409263432199630281e-02,2.133753660226970356e-02,2.090007938411839877e-02,1.492110075906815103e-01,1.605887104414114308e-01,1.511280246065787869e-01,1.495708060152187158e-01
6.275000000000000577e-01,3.118962661636151892e-02,5.670752856628825250e-02,7.811029873880492858e-02,4.772860653895583810e-02,1.942647221397826307e-01,-3.195603243873454402e-02,8.721122713300509532e-02,2.383361531174659209e-01,9.340706692166594882e-01,-6.396518077134140390e-02,1.082121165402891982e+01,2.078956221055804771e-02,2.409457709092216807e-02,2.133288485221412206e-02,2.088765126549887302e-02,1.491876264649362183e-01,1.606089661308638117e-01,1.511245174339417852e-01,1.495391599084410772e-01
6.300000000000000044e-01,3.115725433707210862e-02,5.675630211940631970e-02,7.813335982218047593e-02,4.762927169964006890e-02,1.947624545812544627e-01,-3.136079175036461664e-02,8.720820007541735253e-02,2.391504491223122586e-01,9.339111601556503439e-01,-6.364207984716899191e-02,1.082483817292693828e+01,2.077945503530955612e-02,2.409648415613006162e-02,2.132823427117157625e-02,2.087518801375478836e-02,1.491640938366124158e-01,1.606290377442833317e-01,1.511209477567748982e-01,1.495073057611847334e-01
6.325000000000000622e-01,3.112504742335908681e-02,5.680485419621109783e-02,7.815625456995255183e-02,4.753121002575748377e-02,1.952597110928962765e-01,-3.076562737561261071e-02,8.720492887198719179e-02,2.399637237330210227e-01,9.337524587588191816e-01,-6.331904924778455901e-02,1.082847783316172041e+01,2.076932694224586581e-02,2.409835551375494322e-02,2.132358487183529452e-02,2.086268975422660155e-02,1.491404098491548869e-01,1.606489252079222885e-01,1.511173156072354029e-01,1.494752438831364882e-01
6.350000000000000089e-01,3.109300529048797043e-02,5.685318360236774060e-02,7.817898275236717653e-02,4.743444120349760845e-02,1.957564918944644516e-01,-3.017053800169303135e-02,8.720141353745144985e-02,2.407759901106539813e-01,9.335945648517276485e-01,-6.299608786800317550e-02,1.083213063726438996e+01,2.075917799144372938e-02,2.410019116001268710e-02,2.131893666688639347e-02,2.085015661161054162e-02,1.491165746463203878e-01,1.606686284483332394e-01,1.511136210174896799e-01,1.494429745821766742e-01
6.375000000000000666e-01,3.106112734287235291e-02,5.690128914058634191e-02,7.820154413521648862e-02,4.733898472051111667e-02,1.962527971934512894e-01,-2.957552232148240312e-02,8.719765408384047567e-02,2.415872613878251307e-01,9.334374782627502531e-01,-6.267319456201531080e-02,1.083579658790205968e+01,2.074900824298105823e-02,2.410199109120039762e-02,2.131428966899403393e-02,2.083758870996052157e-02,1.490925883721707923e-01,1.606881473923618409e-01,1.511098640197054976e-01,1.494104981643756547e-01
