m,q,time_ratio_q2_over_m,stage_energy_ratio_m2q,L3_or_Gamma_ratio_m,relative_core_ratio_m_minus_half,finite_budget_window
4.000000000000000000e+00,1.323415694782015539e-01,4.378572752988411920e-03,2.117465111651224863e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.346070850205046687e-01,4.529766834429343504e-03,2.153713360328074700e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.369113832422988175e-01,4.686181715329905753e-03,2.190582131876781080e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.392551280526151125e-01,4.847997672237557877e-03,2.228082048841841800e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.416389947257437054e-01,5.015401206729813016e-03,2.266223915611899287e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.440636700957922400e-01,5.188585260367316147e-03,2.305018721532675841e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.465298527545750851e-01,5.367749437069363992e-03,2.344477644073201361e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.490382532528898296e-01,5.553100233168131554e-03,2.384612052046237274e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.515895943052395500e-01,5.744851275406778583e-03,2.425433508883832801e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.541846109980597179e-01,5.943223567155749530e-03,2.466953775968955487e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.568240510015092570e-01,6.148445743130994019e-03,2.509184816024148112e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.595086747848880604e-01,6.360754332907795662e-03,2.552138796558208966e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.622392558357411418e-01,6.580394033533766736e-03,2.595828093371858269e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.650165808827144254e-01,6.807617991555357968e-03,2.640265294123430806e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.678414501222249555e-01,7.042688094782831830e-03,2.685463201955599288e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.707146774490115315e-01,7.285875274130011910e-03,2.731434839184184504e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.736370906906325173e-01,7.537459815876735789e-03,2.778193451050120277e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.766095318459772467e-01,7.797731684713813012e-03,2.825752509535635948e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.796328573278611063e-01,8.066990857942926349e-03,2.874125717245777700e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.827079382097726579e-01,8.345547671216525104e-03,2.923327011356362526e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.858356604768459375e-01,8.633723176216389836e-03,2.973370567629535000e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.890169252811280398e-01,8.931849510682885254e-03,3.024270804498048637e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.922526492012170685e-01,9.240270281221558274e-03,3.076042387219473095e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.955437645063446972e-01,9.559340959328197981e-03,3.128700232101515155e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.988912194249789489e-01,9.889429291088781479e-03,3.182259510799663182e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.022959784180262954e-01,1.023091572102663958e-02,3.236735654688420727e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.057590224567094062e-01,1.058419383058516183e-02,3.292144359307350499e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.092813493052023965e-01,1.094967079175153575e-02,3.348501588883238345e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.128639738081044286e-01,1.132776783634434174e-02,3.405823580929670857e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.165079281828339586e-01,1.171892074150579673e-02,3.464126850925343337e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.202142623170293967e-01,1.212358033195835849e-02,3.523428197072470347e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.239840440710399450e-01,1.254221299960439108e-02,3.583744705136639119e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.278183595855950982e-01,1.297530124106787731e-02,3.645093753369521572e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.317183135947410433e-01,1.342334421379768813e-02,3.707493017515856693e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.356850297441337172e-01,1.388685831137329886e-02,3.770960475906139475e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.397196509147814791e-01,1.436637775867617359e-02,3.835514414636503666e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.438233395523290992e-01,1.486245522761259208e-02,3.901173432837265587e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.479972780019789047e-01,1.537566247409770208e-02,3.967956448031662475e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.522426688491449798e-01,1.590659099703485221e-02,4.035882701586319676e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.565607352659398654e-01,1.645585272004991897e-02,4.104971764255037847e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.609527213635918219e-01,1.702408069676609667e-02,4.175243541817469151e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.654198925508950424e-01,1.761192984043216669e-02,4.246718280814320678e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.699635358987966804e-01,1.822007767874522094e-02,4.319416574380746887e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.745849605112240521e-01,1.884922513473761760e-02,4.393359368179584834e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.792854979022614814e-01,1.950009733462852723e-02,4.468567966436183703e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.840665023797824817e-01,2.017344444357074135e-02,4.545064038076519708e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.889293514356498505e-01,2.087004253025631292e-02,4.622869622970397607e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.938754461425957532e-01,2.159069446137742293e-02,4.702007138281532050e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.989062115578946521e-01,2.233623082697321766e-02,4.782499384926314434e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,3.040230971339485944e-01,2.310751089772958636e-02,4.864369554143177510e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,3.092275771358994341e-01,2.390542361533466026e-02,4.947641234174390945e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,3.145211510663907251e-01,2.473088861703184524e-02,5.032338417062251601e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,3.199053440976012408e-01,2.558485729555116245e-02,5.118485505561619853e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,3.253817075106731904e-01,2.646831389564031911e-02,5.206107320170771047e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,3.309518191426648048e-01,2.738227664845977946e-02,5.295229106282636877e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,3.366172838411524149e-01,2.832779894514874178e-02,5.385876541458438638e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,3.423797339266156925e-01,2.930597055091503991e-02,5.478075742825851080e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,3.482408296627375055e-01,3.031791886104794054e-02,5.571853274603800088e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,3.542022597347558865e-01,3.136481020030186528e-02,5.667236155756094185e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,3.602657417360037861e-01,3.244785116714824641e-02,5.764251867776060578e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,3.664330226627779408e-01,3.356829002444498139e-02,5.862928362604447052e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,3.727058794176798528e-01,3.472741813812652706e-02,5.963294070682877646e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,3.790861193215717684e-01,3.592657146557223791e-02,6.065377909145148294e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,3.855755806342989755e-01,3.716713209536919721e-02,6.169209290148783609e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,3.921761330843244187e-01,3.845052984024343451e-02,6.274818129349190698e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,3.988896784074302815e-01,3.977824388499578978e-02,6.382234854518884504e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,4.057181508946422488e-01,4.115180449134192564e-02,6.491490414314275981e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,4.126635179495318773e-01,4.257279476162090237e-02,6.602616287192510036e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,4.197277806550617218e-01,4.404285246340590432e-02,6.715644490480987550e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,4.269129743501316465e-01,4.556367191711904047e-02,6.830607589602106344e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,4.342211692159963499e-01,4.713700594882673511e-02,6.947538707455941598e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,4.416544708727213053e-01,4.876466791046586008e-02,7.066471533963540885e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,4.492150209858482013e-01,5.044853376982900983e-02,7.187440335773571221e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,4.569049978834479053e-01,5.219054427271838104e-02,7.310479966135166485e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,4.647266171837345361e-01,5.399270717975934025e-02,7.435625874939752578e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,4.726821324334244401e-01,5.585709958045235318e-02,7.562914118934791041e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,4.807738357570221499e-01,5.778587028713002421e-02,7.692381372112354398e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,4.890040585172231169e-01,5.978124231157894153e-02,7.824064936275569870e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,4.973751719866197907e-01,6.184551542717990624e-02,7.958002751785916651e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,5.058895880309074444e-01,6.398106881952031477e-02,8.094233408494519111e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,5.145497598037840348e-01,6.619036382853296652e-02,8.232796156860544556e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,5.233581824537499871e-01,6.847594678532316348e-02,8.373730919259999794e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,5.323173938430014740e-01,7.084045194695128000e-02,8.517078301488023584e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,5.414299752786342346e-01,7.328660453255561591e-02,8.662879604458147753e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,5.506985522563662139e-01,7.581722386431442862e-02,8.811176836101859422e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,5.601257952169846899e-01,7.843522661686486153e-02,8.962012723471755038e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,5.697144203157524789e-01,8.114363017892846364e-02,9.115430725052039662e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,5.794671902049759460e-01,8.394555613101244151e-02,9.271475043279615136e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,5.893869148299758498e-01,8.684423384319929495e-02,9.430190637279613597e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,5.994764522386837324e-01,8.984300419716971520e-02,9.591623235818939719e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,6.097387094050923384e-01,9.294532343674691277e-02,9.755819350481477414e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,6.201766430668103069e-01,9.615476715140446051e-02,9.922826289068964911e+00,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
4.000000000000000000e+00,6.307932605769471790e-01,9.947503439732409414e-02,1.009269216923115486e+01,4.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
