s,rho,L,reach,curv_radius,half_nonlocal_sep,eps_over_reach
0.48,-0.04474170462937632,11.172023894636087,0.08242467033945355,0.08309146524830689,0.08242467033945355,0.12132289954957066
0.495,-0.04206577140013292,11.215622970840723,0.07892910040916239,0.08621023827671756,0.07892910040916239,0.1266959834606092
0.51,-0.03928448950981681,11.258707119275046,0.07694084777541368,0.08876870955700397,0.07694084777541368,0.12996997419614453
0.525,-0.03646882000868203,11.30096760941389,0.07650168837530541,0.08892376444609809,0.07650168837530541,0.13071606931002036
0.54,-0.03369396166426283,11.343106430029652,0.07755433884561948,0.0897117149726699,0.07755433884561948,0.12894185095054592
0.555,-0.030971661767215615,11.386623676357893,0.08006551312021928,0.09122586644167503,0.08006551312021928,0.124897719508584
0.5700000000000001,-0.02812500956814291,11.43329209353795,0.07473000863007336,0.09355716468101301,0.07473000863007336,0.13381505212319394
0.585,-0.02477006761953957,11.484908882528567,0.06815043131094474,0.08931745364701874,0.06815043131094474,0.14673421440832513
0.6,-0.020699796527870983,11.54316489091615,0.06357039629944335,0.08407114906225285,0.06357039629944335,0.1573059251179714
0.615,-0.016442329016634744,11.608226100589992,0.06296544480086032,0.08076944663146048,0.06296544480086032,0.15881726924389752
0.63,-0.012530390603342,11.676223154635808,0.062694034838029,0.07989637249355477,0.062694034838029,0.15950480816612223
0.645,-0.008413273151669964,11.744279227251067,0.06212954776667304,0.08160081273149171,0.06212954776667304,0.16095401237354745
0.66,-0.003600123495181849,11.815563755630652,0.05533477928608346,0.0875689371500478,0.05533477928608346,0.18071816909758545
0.675,0.0008855977846397939,11.889624724441115,0.05509263449852501,0.09414815904277021,0.05509263449852501,0.18151246697537635
0.6900000000000001,0.0046877796725118236,11.956010253898542,0.05936281478905254,0.08941155208620305,0.05936281478905254,0.1684556238705204
0.705,0.01234465331664749,12.02203399991473,0.04919214540175453,0.0849379176799214,0.04919214540175453,0.20328448613756397
0.72,0.02678501915455316,12.108503764115959,0.041625060394283334,0.08131878257780481,0.041625060394283334,0.24023989167288684
0.735,0.03085233207441574,12.218693293523533,0.04659538730735433,0.07955688175689599,0.04659538730735433,0.21461351815873117
0.75,0.025858667270125684,12.320340120791531,0.042673195765009275,0.079998626395887,0.042673195765009275,0.23433914007911488
0.765,0.03444319755671329,12.437835384606993,0.03157004656683262,0.08038477875240037,0.03157004656683262,0.31675594709150556
0.78,0.035403977223685094,12.541557767644024,0.04403846922197493,0.08303625219555316,0.04403846922197493,0.22707419618959102
0.795,0.06478571768612301,12.635791969608617,0.031988775611584364,0.09197441581590658,0.031988775611584364,0.31260965162976156
0.81,0.07598380329395536,12.817962967010216,0.0346001992226983,0.09308489311666765,0.0346001992226983,0.28901567692245644
0.825,0.04720875973410506,12.90930393456327,0.03991710848889909,0.09689124123689237,0.03991710848889909,0.250519147767955
0.8399999999999999,0.0528567722843297,13.092680057180496,0.03833746612034199,0.1058797100541152,0.03833746612034199,0.2608414434227297
0.855,0.04158404775388604,13.198457470275747,0.035637839719623976,0.09952789479106626,0.035637839719623976,0.28060062222271853
0.87,0.07575948784685164,13.382503539068937,0.026258707620452043,0.0930307302303681,0.026258707620452043,0.38082605376249856
0.885,0.04428167218498537,13.561732160904096,0.04567222699063983,0.09851732903129636,0.04567222699063983,0.21895144289875382
0.9,0.08128487728334872,13.744306496576971,0.027055495497950825,0.10466647742985866,0.027055495497950825,0.36961067672027653
0.915,0.0455985331122021,13.976886582161958,0.0358865257297503,0.10453679992636533,0.0358865257297503,0.27865611943899876
0.93,0.06676559992825505,14.247411535688464,0.04691500187604322,0.09970531277595424,0.04691500187604322,0.21315143557750602
0.945,0.05191347077473102,14.423665568350758,0.03684493389490225,0.10658932486173135,0.03684493389490225,0.27140773351702413
0.96,0.07782809693275998,14.684807012782368,0.03317972963141104,0.11673833915589032,0.03317972963141104,0.30138883321499593
0.975,-0.0852599191434972,14.876262837993352,0.016713785890996664,0.11158052405956846,0.016713785890996664,0.5983084900822364
0.9900000000000002,0.1243067379559292,15.072427665182431,0.03609884307752872,0.09825845235855805,0.03609884307752872,0.2770171880168905
1.005,0.1790522384997577,15.413582586088172,0.02178097150860624,0.1000781012081325,0.02178097150860624,0.459116343641914
1.02,-0.08547073348939395,15.614919533762384,0.018854088591817503,0.1109270530928991,0.018854088591817503,0.5303889366649049
1.035,0.20564711680976447,15.809857868173278,0.025507299416675688,0.12698234478201476,0.025507299416675688,0.39204463932635636
1.05,0.111402249280738,16.05787814615601,0.049835796317339816,0.1110611477590224,0.049835796317339816,0.20065897886577183
1.065,0.18661235423242745,16.267763345245523,0.027867020900116793,0.09970836513904867,0.027867020900116793,0.35884711307472733
1.08,0.13163556229018797,16.591665678961647,0.04092799823837955,0.10765451657743304,0.04092799823837955,0.24433151950790172
1.095,0.10071642440801148,16.778705867770192,0.04098876148695317,0.11467238360759471,0.04098876148695317,0.24396931347103587
1.11,0.22723042996687048,16.966098687880923,0.021488707299596177,0.1364081068488864,0.021488707299596177,0.4653607060015157
1.125,0.11263675906362698,17.256601164584758,0.044056077707112916,0.09431792753305081,0.044056077707112916,0.22698343839141827
1.14,0.46931771766569286,17.610913404546913,0.016306592834043808,0.10699131768714214,0.016306592834043808,0.6132488927498498
1.155,0.14441144534825923,17.736525354269634,0.04138449950139571,0.12044525942282533,0.04138449950139571,0.24163636435092675
1.17,0.12136156184384468,18.07630308986592,0.026471395491879005,0.09785785449459213,0.026471395491879005,0.37776625728204766
1.185,0.16828319850946682,18.26192515213724,0.029234751303194376,0.08947708621689703,0.029234751303194376,0.34205866491866943
1.2,0.12080305506806396,18.580865080873743,0.05861769125467463,0.11123657688827648,0.05861769125467463,0.17059696118963955
